,PASSION,Doctor,Lawyer,Teacher,Engineer,Accountant,Nurse,Police,Architect,Dentist,Pharmacist,Max_Similarity_Column
685,DEENTIST,30.618621784789724,23.570226039551585,57.735026918962575,64.9519052838329,40.824829046386306,51.63977794943222,35.35533905932738,56.04485383178051,96.22504486493763,33.333333333333336,Dentist
686,deintist,30.618621784789724,11.785113019775793,38.490017945975055,50.51814855409226,40.824829046386306,38.72983346207417,35.35533905932738,56.04485383178051,96.22504486493763,41.66666666666667,Dentist
687,TeachEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
688,engeeneaar,6.933752452815364,56.04485383178051,71.90924955066748,88.25226081218283,36.980013081681946,61.39406135149205,32.02563076101743,38.07498052542949,39.22322702763681,28.306925853614896,Engineer
689,Enginere,8.838834764831843,40.824829046386306,58.333333333333336,100.0,23.570226039551585,67.08203932499369,40.824829046386306,34.668762264076825,50.0,14.433756729740645,Engineer
690,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
691,Engonir,35.35533905932737,27.216552697590867,33.33333333333333,83.33333333333334,39.28371006591931,59.6284793999944,40.824829046386306,27.735009811261456,44.44444444444444,19.245008972987527,Engineer
692,teacheR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
693,pOLICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
694,TeachER,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
695,DAQTOR,72.16878364870323,33.333333333333336,40.824829046386306,10.206207261596576,48.11252243246882,18.257418583505537,16.666666666666668,45.29108136578384,40.824829046386306,47.14045207910317,Doctor
696,LAWYRe,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
697,ENGINNEER,7.715167498104596,35.634832254989924,50.91750772173156,98.19805060619657,30.860669992418387,68.31300510639733,35.634832254989924,30.261376633440122,50.91750772173156,12.598815766974242,Engineer
698,architekct,47.2455591261534,32.73268353539886,80.17837257372732,33.40765523905305,62.9940788348712,23.904572186687872,43.64357804719848,96.36241116594316,53.45224838248488,69.43650748294137,Architect
699,DOCTEOR,94.28090415820633,27.216552697590867,55.55555555555556,33.33333333333333,47.14045207910317,29.8142396999972,54.433105395181734,55.47001962252291,44.44444444444444,28.867513459481287,Doctor
700,poLICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
701,dentists,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
702,LaWYer,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
703,nulse,0.0,36.51483716701107,29.8142396999972,55.90169943749474,31.622776601683793,79.99999999999999,36.51483716701107,12.403473458920846,44.721359549995796,12.909944487358056,Nurse
704,enginneer,7.715167498104596,35.634832254989924,50.91750772173156,98.19805060619657,30.860669992418387,68.31300510639733,35.634832254989924,30.261376633440122,50.91750772173156,12.598815766974242,Engineer
705,DOKCOTOR,94.4911182523068,10.91089451179962,26.72612419124244,6.68153104781061,44.09585518440984,11.952286093343936,43.64357804719848,37.062465833055064,26.72612419124244,23.14550249431379,Doctor
706,engneer,9.128709291752767,42.16370213557839,60.246407607670925,96.82458365518542,24.343224778007382,69.28203230275508,31.622776601683793,28.64459496157732,43.03314829119352,7.4535599249993,Engineer
707,dentsit,35.35533905932737,13.608276348795433,44.44444444444444,50.0,47.14045207910317,44.721359549995796,27.216552697590867,55.47001962252291,100.0,38.490017945975055,Dentist
708,enjeenear,7.372097807744857,51.07539184552492,69.5048046856916,88.61862597425679,29.48839123097943,65.27533657682196,34.050261230349946,34.69889591797442,41.70288281141495,18.057877962865383,Engineer
709,ENGINNEER,7.715167498104596,35.634832254989924,50.91750772173156,98.19805060619657,30.860669992418387,68.31300510639733,35.634832254989924,30.261376633440122,50.91750772173156,12.598815766974242,Engineer
710,engneer,9.128709291752767,42.16370213557839,60.246407607670925,96.82458365518542,24.343224778007382,69.28203230275508,31.622776601683793,28.64459496157732,43.03314829119352,7.4535599249993,Engineer
711,dokCotOR,94.4911182523068,10.91089451179962,26.72612419124244,6.68153104781061,44.09585518440984,11.952286093343936,43.64357804719848,37.062465833055064,26.72612419124244,23.14550249431379,Doctor
712,pOLICe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
713,pOlIcE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
714,nues,0.0,20.412414523193153,33.33333333333333,62.5,35.35533905932738,89.44271909999159,20.412414523193153,13.867504905630728,50.0,14.433756729740645,Nurse
715,poliCE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
716,DENITST,35.35533905932737,13.608276348795433,44.44444444444444,50.0,47.14045207910317,44.721359549995796,27.216552697590867,55.47001962252291,100.0,38.490017945975055,Dentist
717,ARCHATEKT,39.2232270276368,45.29108136578384,83.20502943378438,27.735009811261456,65.37204504606136,24.806946917841692,22.64554068289192,84.61538461538463,46.22501635210243,72.05766921228923,Architect
718,daktar,37.49999999999999,43.30127018922194,47.14045207910316,8.838834764831843,50.0,15.811388300841896,0.0,49.029033784546,35.35533905932737,61.23724356957945,Pharmacist
719,ACCOUNTaNt,50.0,19.245008972987527,47.14045207910317,23.570226039551585,100.00000000000003,31.622776601683793,28.86751345948129,65.37204504606136,47.14045207910317,54.433105395181734,Accountant
720,pharimcist,30.618621784789724,23.570226039551585,48.112522432468815,21.65063509461097,40.824829046386306,25.81988897471611,47.14045207910317,72.05766921228923,48.112522432468815,91.66666666666669,Pharmacist
721,arckitect,49.029033784546,33.96831102433788,73.96002616336389,34.668762264076825,65.37204504606136,24.806946917841692,45.29108136578384,92.30769230769232,55.47001962252291,64.05126152203486,Architect
722,laWYEr,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
723,denistts,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
724,dochtor,94.28090415820633,13.608276348795433,44.44444444444444,8.333333333333332,47.14045207910317,14.9071198499986,40.824829046386306,55.47001962252291,33.33333333333333,38.490017945975055,Doctor
725,pharmasist,18.89822365046136,32.73268353539886,44.5435403187374,13.36306209562122,37.79644730092272,35.85685828003181,21.82178902359924,51.88745216627709,44.5435403187374,92.58200997725515,Pharmacist
726,enjinear,10.206207261596575,47.14045207910317,57.735026918962575,86.60254037844388,40.824829046386306,64.54972243679028,35.35533905932738,40.03203845127179,48.112522432468815,33.333333333333336,Engineer
727,dACTaR,49.999999999999986,43.30127018922194,58.92556509887895,8.838834764831843,66.66666666666666,15.811388300841896,14.433756729740645,68.6406472983644,35.35533905932737,71.44345083117602,Pharmacist
728,tEaChEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
729,TEAcHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
730,DoKeTor,82.49579113843053,27.216552697590867,44.44444444444444,33.33333333333333,31.426968052735443,29.8142396999972,40.824829046386306,36.980013081681946,44.44444444444444,19.245008972987527,Doctor
731,doktur,72.16878364870323,16.666666666666668,27.216552697590867,10.206207261596576,38.490017945975055,36.51483716701107,16.666666666666668,33.96831102433788,40.824829046386306,23.570226039551585,Doctor
732,DOCKTOR,94.28090415820633,13.608276348795433,33.33333333333333,8.333333333333332,47.14045207910317,14.9071198499986,40.824829046386306,46.22501635210243,33.33333333333333,28.867513459481287,Doctor
733,enjneer,9.128709291752767,42.16370213557839,60.246407607670925,90.36961141150638,24.343224778007382,69.28203230275508,31.622776601683793,28.64459496157732,43.03314829119352,7.4535599249993,Engineer
734,detnist,35.35533905932737,13.608276348795433,44.44444444444444,50.0,47.14045207910317,44.721359549995796,27.216552697590867,55.47001962252291,100.0,38.490017945975055,Dentist
735,ARCHITET,44.721359549995796,38.72983346207417,84.32740427115678,39.52847075210474,59.6284793999944,28.284271247461895,38.72983346207417,96.47638212377322,63.245553203367585,73.02967433402215,Architect
736,ENGINNEER,7.715167498104596,35.634832254989924,50.91750772173156,98.19805060619657,30.860669992418387,68.31300510639733,35.634832254989924,30.261376633440122,50.91750772173156,12.598815766974242,Engineer
737,TeaChER,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
738,engeinear,8.57492925712544,49.50737714883372,64.67616667635546,97.01425001453319,34.29971702850177,65.07913734559685,39.60590171906698,40.36036763977875,48.5071250072666,28.0056016805602,Engineer
739,DENTISTA,33.54101966249684,25.819888974716115,52.70462766947299,47.43416490252569,59.6284793999944,42.426406871192846,25.819888974716115,61.39406135149205,94.86832980505137,54.77225575051661,Dentist
740,nyrse,15.811388300841896,54.77225575051661,44.721359549995796,67.08203932499369,21.081851067789195,79.99999999999999,18.257418583505537,24.806946917841692,44.721359549995796,25.81988897471611,Nurse
741,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
742,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
743,PHAEMACIST,20.41241452319315,35.35533905932738,67.35753140545634,28.86751345948129,54.433105395181734,25.81988897471611,47.14045207910317,72.05766921228923,48.112522432468815,91.66666666666669,Pharmacist
744,tEacHeR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
745,dentits,35.35533905932737,13.608276348795433,44.44444444444444,50.0,47.14045207910317,44.721359549995796,27.216552697590867,55.47001962252291,100.0,38.490017945975055,Dentist
746,Enjenir,10.660035817780521,36.92744729379982,50.251890762960606,90.4534033733291,28.42676218074806,67.4199862463242,36.92744729379982,33.44968040028363,50.251890762960606,17.407765595569785,Engineer
747,DOCTORR,95.9403223600247,24.61829819586655,40.20151261036848,15.07556722888818,42.64014327112209,26.967994498529684,36.92744729379982,50.17452060042545,30.15113445777636,34.81553119113957,Doctor
748,daCTiR,57.73502691896258,33.333333333333336,54.433105395181734,20.412414523193153,57.73502691896258,18.257418583505537,33.333333333333336,79.2593923901217,54.433105395181734,70.71067811865476,Architect
749,DENTSIT,35.35533905932737,13.608276348795433,44.44444444444444,50.0,47.14045207910317,44.721359549995796,27.216552697590867,55.47001962252291,100.0,38.490017945975055,Dentist
750,DOCTIR,86.60254037844388,16.666666666666668,40.824829046386306,20.412414523193153,48.11252243246882,18.257418583505537,50.000000000000014,67.93662204867576,54.433105395181734,47.14045207910317,Doctor
751,dentistt,37.79644730092272,10.91089451179962,44.5435403187374,40.08918628686366,50.39526306789697,35.85685828003181,21.82178902359924,59.29994533288811,97.99578870122228,38.57583749052298,Dentist
752,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
753,PHARMAICIST,27.386127875258303,31.622776601683793,51.63977794943222,19.364916731037084,48.686449556014765,23.094010767585026,42.16370213557839,71.61148740394329,43.03314829119352,96.89627902499089,Pharmacist
754,nurce,31.622776601683793,36.51483716701107,59.6284793999944,67.08203932499369,52.70462766947299,79.99999999999999,36.51483716701107,49.613893835683385,29.8142396999972,25.81988897471611,Nurse
755,TEACHer,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
756,DENTISST,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
757,LawYer,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
758,DENTT,40.08918628686365,15.430334996209192,50.395263067896956,47.2455591261534,53.45224838248488,33.80617018914066,15.430334996209192,52.41424183609592,88.19171036881968,21.82178902359924,Dentist
759,POLicE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
760,POLicE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
761,DAKTOR,72.16878364870323,33.333333333333336,40.824829046386306,10.206207261596576,48.11252243246882,18.257418583505537,16.666666666666668,45.29108136578384,40.824829046386306,47.14045207910317,Doctor
762,engiinear,9.128709291752767,42.16370213557839,51.63977794943222,90.36961141150638,36.51483716701108,57.735026918962575,42.16370213557839,42.966892442365975,51.63977794943222,37.2677996249965,Engineer
763,laWYER,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
764,LAWYer,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
765,enjineer,8.838834764831843,40.824829046386306,58.333333333333336,93.75,23.570226039551585,67.08203932499369,40.824829046386306,34.668762264076825,50.0,14.433756729740645,Engineer
766,docto,93.54143466934852,0.0,25.197631533948478,0.0,53.45224838248488,0.0,46.29100498862757,41.931393468876735,37.79644730092272,21.82178902359924,Doctor
767,doCTe,79.05694150420948,18.257418583505537,59.6284793999944,33.54101966249684,52.70462766947299,19.999999999999996,54.77225575051661,62.01736729460423,59.6284793999944,25.81988897471611,Doctor
768,architekt,42.640143271122085,36.92744729379982,80.40302522073696,37.68891807222045,56.85352436149612,26.967994498529684,36.92744729379982,91.98662110078,60.30226891555272,69.63106238227914,Architect
769,lAWYer,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
770,Enjeneear,7.372097807744857,51.07539184552492,69.5048046856916,88.61862597425679,29.48839123097943,65.27533657682196,34.050261230349946,34.69889591797442,41.70288281141495,18.057877962865383,Engineer
771,LAWYer,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
772,ACCOUNTANT,50.0,19.245008972987527,47.14045207910317,23.570226039551585,100.00000000000003,31.622776601683793,28.86751345948129,65.37204504606136,47.14045207910317,54.433105395181734,Accountant
773,polICe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
774,pOLICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
775,nuersee,9.8058067569092,45.29108136578384,64.71502289294341,83.20502943378438,19.61161351381841,86.82431421244593,33.96831102433788,30.76923076923077,46.22501635210243,16.012815380508716,Nurse
776,ENGINNEER,7.715167498104596,35.634832254989924,50.91750772173156,98.19805060619657,30.860669992418387,68.31300510639733,35.634832254989924,30.261376633440122,50.91750772173156,12.598815766974242,Engineer
777,engineeir,8.111071056538126,37.46343246326776,53.53033790313106,97.50168689498874,21.629522817435006,61.55870112510924,46.8292905790847,38.17708577854667,53.53033790313106,19.867985355975655,Engineer
778,TEAcher,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
779,dentsst,31.980107453341567,12.309149097933275,40.20151261036848,37.68891807222045,42.64014327112209,53.93598899705937,12.309149097933275,41.812100500354546,90.4534033733291,34.81553119113957,Dentist
780,DENITSS,23.57022603955158,13.608276348795433,33.33333333333333,50.0,31.426968052735443,59.6284793999944,27.216552697590867,36.980013081681946,88.88888888888889,38.490017945975055,Dentist
781,Enginneir,8.111071056538126,28.09757434745082,38.235955645093625,91.7662935482247,32.44428422615251,61.55870112510924,37.46343246326776,31.81423814878889,53.53033790313106,19.867985355975655,Engineer
782,archtect,51.031036307982866,35.35533905932738,86.60254037844386,28.86751345948129,68.04138174397718,25.81988897471611,35.35533905932738,96.0768922830523,48.112522432468815,66.66666666666667,Architect
783,enginear,10.206207261596575,47.14045207910317,57.735026918962575,93.81941874331419,40.824829046386306,64.54972243679028,35.35533905932738,40.03203845127179,48.112522432468815,33.333333333333336,Engineer
784,denits,28.86751345948129,16.666666666666668,40.824829046386306,61.237243569579455,38.490017945975055,54.77225575051661,33.333333333333336,45.29108136578384,95.25793444156805,35.35533905932738,Dentist
785,POLICe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
786,pOLIcE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
787,ENGINNEER,7.715167498104596,35.634832254989924,50.91750772173156,98.19805060619657,30.860669992418387,68.31300510639733,35.634832254989924,30.261376633440122,50.91750772173156,12.598815766974242,Engineer
788,Engenner,7.905694150420948,36.51483716701107,52.174919474995086,95.03288904374105,31.622776601683793,69.99999999999999,27.386127875258303,24.806946917841692,44.721359549995796,6.454972243679028,Engineer
789,dentiss,23.57022603955158,13.608276348795433,33.33333333333333,50.0,31.426968052735443,59.6284793999944,27.216552697590867,36.980013081681946,88.88888888888889,38.490017945975055,Dentist
790,enjinear,10.206207261596575,47.14045207910317,57.735026918962575,86.60254037844388,40.824829046386306,64.54972243679028,35.35533905932738,40.03203845127179,48.112522432468815,33.333333333333336,Engineer
791,engeniir,9.44911182523068,32.73268353539886,44.5435403187374,93.54143466934853,25.197631533948485,59.76143046671968,43.64357804719848,37.062465833055064,53.45224838248488,23.14550249431379,Engineer
792,DENISTS,23.57022603955158,13.608276348795433,33.33333333333333,50.0,31.426968052735443,59.6284793999944,27.216552697590867,36.980013081681946,88.88888888888889,38.490017945975055,Dentist
793,dentissts,25.724787771376324,9.901475429766744,32.33808333817773,36.38034375544994,34.29971702850177,54.23261445466404,19.80295085953349,40.36036763977875,88.92972917998875,42.0084025208403,Dentist
794,docter,86.60254037844388,33.333333333333336,68.04138174397718,40.824829046386306,48.11252243246882,36.51483716701107,50.000000000000014,67.93662204867576,54.433105395181734,35.35533905932738,Doctor
795,engeneear,7.372097807744857,51.07539184552492,69.5048046856916,93.83148632568366,29.48839123097943,65.27533657682196,34.050261230349946,34.69889591797442,41.70288281141495,18.057877962865383,Engineer
796,nurwe,15.811388300841896,54.77225575051661,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
797,dokctar,80.1783725737273,30.860669992418384,50.395263067896956,9.44911182523068,62.36095644623235,16.90308509457033,30.860669992418384,62.897090203315095,37.79644730092272,54.5544725589981,Doctor
798,poLICe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
799,engenear,8.838834764831843,51.03103630798288,66.66666666666666,93.75,35.35533905932738,67.08203932499369,30.618621784789728,34.668762264076825,41.66666666666667,21.65063509461097,Engineer
800,PolICe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
801,engeineaar,7.905694150420948,54.77225575051661,67.08203932499369,89.44271909999159,42.16370213557839,59.999999999999986,36.51483716701107,43.41215710622296,44.721359549995796,38.72983346207417,Engineer
802,Enguneer,8.838834764831843,40.824829046386306,58.333333333333336,93.75,29.46278254943948,78.26237921249263,30.618621784789728,27.735009811261456,41.66666666666667,7.216878364870323,Engineer
803,tEACHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
804,TeaChEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
805,DOctIr,86.60254037844388,16.666666666666668,40.824829046386306,20.412414523193153,48.11252243246882,18.257418583505537,50.000000000000014,67.93662204867576,54.433105395181734,47.14045207910317,Doctor
806,TEAcHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
807,DEDNTIST,40.8248290463863,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,38.72983346207417,23.570226039551585,48.03844614152615,96.22504486493763,33.333333333333336,Dentist
808,PoLICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
809,denttist,37.79644730092272,10.91089451179962,44.5435403187374,40.08918628686366,50.39526306789697,35.85685828003181,21.82178902359924,59.29994533288811,97.99578870122228,38.57583749052298,Dentist
810,LAWyeR,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
811,engeaneer,7.372097807744857,51.07539184552492,69.5048046856916,93.83148632568366,29.48839123097943,65.27533657682196,34.050261230349946,34.69889591797442,41.70288281141495,18.057877962865383,Engineer
812,enguneer,8.838834764831843,40.824829046386306,58.333333333333336,93.75,29.46278254943948,78.26237921249263,30.618621784789728,27.735009811261456,41.66666666666667,7.216878364870323,Engineer
813,DOKTORR,85.28028654224417,24.61829819586655,30.15113445777636,15.07556722888818,28.42676218074806,26.967994498529684,24.61829819586655,33.44968040028363,30.15113445777636,26.111648393354674,Doctor
814,POlice,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
815,DOKATAR,58.92556509887895,40.824829046386306,44.44444444444444,8.333333333333332,54.997194092287025,14.9071198499986,13.608276348795433,46.22501635210243,33.33333333333333,57.735026918962575,Doctor
816,ACCOUNtANt,50.0,19.245008972987527,47.14045207910317,23.570226039551585,100.00000000000003,31.622776601683793,28.86751345948129,65.37204504606136,47.14045207910317,54.433105395181734,Accountant
817,tEacheR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
818,dakter,43.30127018922194,50.000000000000014,68.04138174397718,40.824829046386306,38.490017945975055,36.51483716701107,16.666666666666668,56.61385170722979,54.433105395181734,47.14045207910317,Teacher
819,tEAcHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
820,dentitst,37.79644730092272,10.91089451179962,44.5435403187374,40.08918628686366,50.39526306789697,35.85685828003181,21.82178902359924,59.29994533288811,97.99578870122228,38.57583749052298,Dentist
821,doctorr,95.9403223600247,24.61829819586655,40.20151261036848,15.07556722888818,42.64014327112209,26.967994498529684,36.92744729379982,50.17452060042545,30.15113445777636,34.81553119113957,Doctor
822,denistist,27.386127875258303,10.540925533894598,34.42651863295481,45.18480570575319,36.51483716701108,46.18802153517005,31.622776601683793,50.128041182760306,94.67292624062573,44.721359549995796,Dentist
823,DENTITS,35.35533905932737,13.608276348795433,44.44444444444444,50.0,47.14045207910317,44.721359549995796,27.216552697590867,55.47001962252291,100.0,38.490017945975055,Dentist
824,TeaChEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
825,engeineear,7.216878364870323,50.000000000000014,68.04138174397718,96.95896898516747,28.86751345948129,63.90096504226938,41.66666666666667,39.62969619506085,47.62896722078403,23.570226039551585,Engineer
826,coctar,74.99999999999999,28.86751345948129,58.92556509887895,8.838834764831843,75.0,15.811388300841896,43.30127018922194,78.4464540552736,23.57022603955158,61.23724356957945,Architect
827,tEACHer,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
828,teAcHeR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
829,dacter,57.73502691896258,50.000000000000014,81.64965809277261,40.824829046386306,57.73502691896258,36.51483716701107,33.333333333333336,79.2593923901217,54.433105395181734,58.92556509887896,Teacher
830,enjineaar,9.128709291752767,52.70462766947299,60.246407607670925,77.45966692414834,48.686449556014765,57.735026918962575,31.622776601683793,42.966892442365975,43.03314829119352,44.721359549995796,Engineer
831,nurme,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,25.81988897471611,Nurse
832,enjeenear,7.372097807744857,51.07539184552492,69.5048046856916,88.61862597425679,29.48839123097943,65.27533657682196,34.050261230349946,34.69889591797442,41.70288281141495,18.057877962865383,Engineer
833,doctuer,80.1783725737273,30.860669992418384,62.9940788348712,37.79644730092272,53.45224838248488,50.70925528371099,46.29100498862757,62.897090203315095,50.395263067896956,32.73268353539886,Doctor
834,teAcHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
835,police,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
836,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
